BusinessEntityID,CreditCardID,ModifiedDate
4703,6103,15/12/2012 0:00:00
4704,5748,15/10/2013 0:00:00
4705,524,05/11/2013 0:00:00
4706,18403,01/04/2014 0:00:00
4707,7590,05/09/2013 0:00:00
4708,16256,11/09/2013 0:00:00
4709,16595,15/04/2014 0:00:00
4710,1466,22/12/2013 0:00:00
4711,18454,23/10/2013 0:00:00
4712,3950,13/01/2013 0:00:00
4713,12039,03/12/2011 0:00:00
4714,6925,14/02/2012 0:00:00
4715,17171,25/11/2012 0:00:00
4716,4111,06/09/2013 0:00:00
4717,5875,23/01/2014 0:00:00
4718,8305,17/08/2013 0:00:00
4719,2944,31/03/2012 0:00:00
4720,16074,30/07/2012 0:00:00
4721,7222,31/03/2014 0:00:00
4722,2707,30/04/2014 0:00:00
4723,1321,07/03/2014 0:00:00
4724,1776,18/05/2014 0:00:00
4725,2484,09/05/2012 0:00:00
4726,1105,24/05/2012 0:00:00
4727,14911,23/11/2013 0:00:00
4728,5348,01/05/2013 0:00:00
4729,12691,06/04/2014 0:00:00
4730,16824,24/05/2014 0:00:00
4731,6366,26/07/2013 0:00:00
4732,3716,29/11/2013 0:00:00
4733,5720,25/02/2012 0:00:00
4734,13591,30/07/2012 0:00:00
4735,9904,05/05/2013 0:00:00
4736,10746,17/05/2014 0:00:00
4737,3232,19/03/2014 0:00:00
4738,8666,18/09/2013 0:00:00
4739,15689,14/01/2013 0:00:00
4740,1535,19/07/2011 0:00:00
4741,16786,14/04/2014 0:00:00
4742,6897,28/03/2014 0:00:00
4743,13714,05/12/2013 0:00:00
4744,84,29/03/2014 0:00:00
4745,17450,12/12/2012 0:00:00
4746,15277,04/08/2013 0:00:00
4747,13641,16/03/2014 0:00:00
4748,18835,19/11/2011 0:00:00
4749,12262,23/08/2013 0:00:00
4750,11145,26/02/2013 0:00:00
4751,2997,13/06/2014 0:00:00
4752,15526,01/06/2012 0:00:00
4753,5869,18/05/2014 0:00:00
4754,10622,11/10/2013 0:00:00
4755,5743,18/08/2013 0:00:00
4756,10970,25/05/2014 0:00:00
4757,14593,19/01/2014 0:00:00
4758,10217,07/04/2014 0:00:00
4759,18863,31/03/2014 0:00:00
4760,5414,05/06/2014 0:00:00
4761,4026,27/04/2014 0:00:00
4762,10099,17/02/2014 0:00:00
4763,88,20/04/2014 0:00:00
4764,18284,05/03/2013 0:00:00
4765,6859,13/07/2013 0:00:00
4766,17729,01/10/2013 0:00:00
4767,1208,26/06/2014 0:00:00
4768,8821,10/12/2011 0:00:00
4769,8334,04/05/2014 0:00:00
4770,16705,21/09/2013 0:00:00
4771,8187,10/05/2014 0:00:00
4772,11671,17/10/2013 0:00:00
4773,11041,18/01/2014 0:00:00
4774,4197,27/02/2014 0:00:00
4775,12562,30/08/2013 0:00:00
4776,10603,22/02/2014 0:00:00
4777,18602,22/07/2013 0:00:00
4778,4930,11/02/2014 0:00:00
4779,12063,14/10/2013 0:00:00
4780,13458,25/05/2014 0:00:00
4781,8849,01/10/2011 0:00:00
4782,11198,18/02/2013 0:00:00
4783,17331,02/02/2014 0:00:00
4784,2584,20/08/2013 0:00:00
4785,12303,18/07/2013 0:00:00
4786,18498,05/09/2013 0:00:00
4787,5553,27/07/2012 0:00:00
4788,16720,10/12/2013 0:00:00
4789,7148,27/12/2012 0:00:00
4790,4522,08/12/2013 0:00:00
4791,5036,12/04/2013 0:00:00
4792,9238,17/03/2014 0:00:00
4793,7023,12/09/2011 0:00:00
4794,12023,01/08/2011 0:00:00
4795,18003,14/03/2014 0:00:00
4796,4861,02/11/2013 0:00:00
4797,13141,27/04/2013 0:00:00
4798,15174,10/11/2012 0:00:00
4799,7862,25/05/2014 0:00:00
4800,13900,27/07/2013 0:00:00
4801,6164,30/10/2013 0:00:00
4802,15499,20/01/2013 0:00:00
4803,14493,10/03/2014 0:00:00
4804,9233,08/12/2013 0:00:00
4805,13881,15/04/2012 0:00:00
4806,16250,10/01/2012 0:00:00
4807,13752,12/10/2013 0:00:00
4808,7161,11/08/2013 0:00:00
4809,9820,11/07/2011 0:00:00
4810,11505,27/09/2013 0:00:00
4811,7582,09/05/2014 0:00:00
4812,9768,20/07/2013 0:00:00
4813,17924,16/12/2013 0:00:00
4814,5675,12/09/2013 0:00:00
4815,4003,18/07/2013 0:00:00
4816,16836,08/08/2013 0:00:00
4817,7442,26/06/2011 0:00:00
4818,12841,20/03/2014 0:00:00
4819,5998,05/06/2011 0:00:00
4820,2957,30/06/2014 0:00:00
4821,8100,21/07/2013 0:00:00
4822,3661,08/09/2012 0:00:00
4823,3845,22/03/2014 0:00:00
4824,17348,13/09/2013 0:00:00
4825,19228,03/04/2014 0:00:00
4826,3777,23/02/2014 0:00:00
4827,10201,23/11/2013 0:00:00
4828,14643,04/01/2014 0:00:00
4829,10751,16/10/2013 0:00:00
4830,10352,24/09/2013 0:00:00
4831,15702,26/04/2014 0:00:00
4832,6090,01/04/2013 0:00:00
4833,17656,16/08/2013 0:00:00
4834,14935,14/07/2012 0:00:00
4835,17493,13/02/2014 0:00:00
4836,16086,15/05/2014 0:00:00
4837,10614,17/07/2013 0:00:00
4838,951,31/10/2013 0:00:00
4839,16407,02/04/2014 0:00:00
4840,3475,08/07/2013 0:00:00
4841,3965,28/03/2014 0:00:00
4842,7367,26/01/2014 0:00:00
4843,2590,20/01/2013 0:00:00
4844,4943,06/09/2013 0:00:00
4845,1674,01/01/2014 0:00:00
4846,8117,01/01/2013 0:00:00
4847,2782,14/01/2014 0:00:00
4848,2698,22/09/2011 0:00:00
4849,6792,19/07/2013 0:00:00
4850,13021,05/10/2011 0:00:00
4851,11199,03/08/2011 0:00:00
4852,8864,02/08/2011 0:00:00
4853,13983,25/09/2012 0:00:00
4854,16352,13/06/2012 0:00:00
4855,2233,05/07/2013 0:00:00
4856,12489,02/04/2013 0:00:00
4857,4316,21/10/2012 0:00:00
4858,13719,12/07/2013 0:00:00
4859,7914,07/09/2011 0:00:00
4860,7899,01/12/2013 0:00:00
4861,6184,14/07/2011 0:00:00
4862,10377,17/11/2013 0:00:00
4863,4609,10/11/2012 0:00:00
4864,10657,18/08/2013 0:00:00
4865,8997,18/09/2013 0:00:00
4866,4831,14/04/2014 0:00:00
4867,18179,05/12/2013 0:00:00
4868,16401,07/04/2012 0:00:00
4869,13766,28/06/2014 0:00:00
4870,4512,04/02/2014 0:00:00
4871,2925,13/09/2013 0:00:00
4872,4790,05/09/2012 0:00:00
4873,2060,25/03/2014 0:00:00
4874,18960,11/09/2013 0:00:00
4875,19073,05/09/2013 0:00:00
4876,13226,02/10/2013 0:00:00
4877,11552,10/03/2013 0:00:00
4878,5314,06/07/2013 0:00:00
4879,6883,28/04/2012 0:00:00
4880,12700,29/12/2013 0:00:00
4881,5862,12/05/2014 0:00:00
4882,16341,18/04/2014 0:00:00
4883,16177,19/07/2013 0:00:00
4884,11592,13/01/2014 0:00:00
4885,14844,06/08/2013 0:00:00
4886,11178,12/03/2013 0:00:00
4887,15422,27/04/2014 0:00:00
4888,9608,22/05/2014 0:00:00
4889,6835,12/10/2011 0:00:00
4890,1349,11/02/2014 0:00:00
4891,13875,07/07/2013 0:00:00
4892,12999,27/11/2012 0:00:00
4893,1650,14/11/2011 0:00:00
4894,8153,23/02/2012 0:00:00
4895,5612,11/11/2013 0:00:00
4896,2937,30/09/2013 0:00:00
4897,17921,07/05/2014 0:00:00
4898,1181,28/01/2014 0:00:00
4899,18383,03/08/2013 0:00:00
4900,11304,11/12/2013 0:00:00
4901,12308,20/09/2013 0:00:00
4902,7940,07/05/2012 0:00:00
4903,10946,09/08/2013 0:00:00
4904,7359,13/01/2014 0:00:00
4905,11389,07/02/2014 0:00:00
4906,954,29/09/2013 0:00:00
4907,10241,19/05/2012 0:00:00
4908,9275,11/09/2012 0:00:00
4909,317,27/05/2014 0:00:00
4910,14338,08/10/2011 0:00:00
4911,11558,21/07/2013 0:00:00
4912,5776,27/05/2013 0:00:00
4913,1561,08/08/2013 0:00:00
4914,8971,02/10/2011 0:00:00
4915,100,05/04/2014 0:00:00
4916,15524,02/06/2011 0:00:00
4917,507,16/10/2013 0:00:00
4918,18466,09/03/2014 0:00:00
4919,17705,28/01/2014 0:00:00
4920,16875,16/01/2014 0:00:00
4921,3994,11/05/2012 0:00:00
4922,2915,01/07/2013 0:00:00
4923,15772,02/06/2013 0:00:00
4924,6698,14/09/2013 0:00:00
4925,11412,28/04/2014 0:00:00
4926,17110,16/06/2011 0:00:00
4927,12438,23/07/2013 0:00:00
4928,13252,26/07/2013 0:00:00
4929,19132,16/03/2014 0:00:00
4930,1383,21/12/2013 0:00:00
4931,11989,03/04/2014 0:00:00
4932,12141,19/09/2012 0:00:00
4933,13236,16/08/2013 0:00:00
4934,18494,15/08/2013 0:00:00
4935,15781,07/10/2013 0:00:00
4936,7760,03/08/2013 0:00:00
4937,17291,30/12/2012 0:00:00
4938,17608,02/08/2013 0:00:00
4939,9318,26/03/2012 0:00:00
4940,6179,18/11/2011 0:00:00
4941,8544,04/11/2013 0:00:00
4942,1592,20/02/2012 0:00:00
4943,14333,14/04/2012 0:00:00
4944,10363,15/08/2013 0:00:00
4945,18305,08/04/2014 0:00:00
4946,7171,07/07/2013 0:00:00
4947,17564,20/01/2013 0:00:00
4948,12136,29/03/2014 0:00:00
4949,15976,14/05/2014 0:00:00
4950,5106,12/04/2014 0:00:00
4951,16295,29/03/2014 0:00:00
4952,645,31/10/2012 0:00:00
4953,13079,11/03/2013 0:00:00
4954,10854,27/12/2013 0:00:00
4955,1,29/07/2013 0:00:00
4956,6948,01/08/2012 0:00:00
4957,803,07/03/2013 0:00:00
4958,18902,26/07/2013 0:00:00
4959,17116,06/01/2014 0:00:00
4960,1077,05/04/2014 0:00:00
4961,17405,28/09/2013 0:00:00
4962,12360,01/05/2013 0:00:00
4963,16016,24/03/2014 0:00:00
4964,10686,05/04/2014 0:00:00
4965,295,20/02/2014 0:00:00
4966,3976,22/07/2011 0:00:00
4967,6990,03/08/2013 0:00:00
4968,6915,29/10/2013 0:00:00
4969,17883,17/10/2012 0:00:00
4970,4519,06/05/2014 0:00:00
4971,1919,24/02/2014 0:00:00
4972,10233,28/09/2013 0:00:00
4973,17581,25/11/2011 0:00:00
4974,12883,02/02/2012 0:00:00
4975,3027,28/01/2014 0:00:00
4976,14156,25/02/2014 0:00:00
4977,16879,16/02/2014 0:00:00
4978,6299,18/02/2012 0:00:00
4979,2128,06/05/2013 0:00:00
4980,11917,17/05/2014 0:00:00
4981,12443,30/03/2012 0:00:00
4982,17356,20/04/2012 0:00:00
4983,3688,26/01/2014 0:00:00
4984,14302,08/06/2011 0:00:00
4985,3184,16/04/2014 0:00:00
4986,6801,21/11/2012 0:00:00
4987,3424,02/11/2011 0:00:00
4988,10587,08/05/2014 0:00:00
4989,10084,19/10/2013 0:00:00
4990,1878,23/09/2013 0:00:00
4991,6849,01/02/2013 0:00:00
4992,8353,01/12/2013 0:00:00
4993,977,19/12/2011 0:00:00
4994,4766,06/10/2013 0:00:00
4995,18065,14/11/2011 0:00:00
4996,14235,23/08/2013 0:00:00
4997,14061,29/07/2013 0:00:00
4998,13305,12/01/2014 0:00:00
4999,5989,08/12/2011 0:00:00
5000,5171,01/11/2013 0:00:00
5001,5835,01/05/2013 0:00:00
5002,180,30/05/2012 0:00:00
5003,6872,08/01/2012 0:00:00
5004,3354,02/11/2013 0:00:00
5005,7465,23/01/2014 0:00:00
5006,15800,29/12/2013 0:00:00
5007,14615,06/01/2014 0:00:00
5008,14242,02/11/2013 0:00:00
5009,4125,20/01/2014 0:00:00
5010,6980,03/07/2013 0:00:00
5011,5309,04/07/2013 0:00:00
5012,13329,08/10/2012 0:00:00
5013,18183,22/04/2014 0:00:00
5014,9081,02/03/2013 0:00:00
5015,5498,07/08/2013 0:00:00
5016,12241,30/06/2013 0:00:00
5017,2874,30/10/2013 0:00:00
5018,15030,08/09/2013 0:00:00
5019,17695,30/07/2012 0:00:00
5020,4298,05/10/2011 0:00:00
5021,1890,06/07/2011 0:00:00
5022,18652,04/06/2013 0:00:00
5023,6389,28/05/2014 0:00:00
5024,10294,27/10/2013 0:00:00
5025,10169,11/05/2014 0:00:00
5026,10763,24/05/2013 0:00:00
5027,11213,06/03/2013 0:00:00
5028,7363,13/05/2014 0:00:00
5029,251,20/01/2012 0:00:00
5030,4440,01/03/2014 0:00:00
5031,16744,20/09/2012 0:00:00
5032,1860,13/09/2011 0:00:00
5033,14648,03/11/2013 0:00:00
5034,7912,30/11/2013 0:00:00
5035,13497,31/08/2011 0:00:00
5036,16840,21/05/2014 0:00:00
5037,9276,07/01/2014 0:00:00
5038,7313,05/09/2013 0:00:00
5039,6029,25/06/2014 0:00:00
5040,7860,18/07/2013 0:00:00
5041,6668,14/11/2013 0:00:00
5042,3941,19/05/2012 0:00:00
5043,7785,17/03/2014 0:00:00
5044,5756,27/11/2012 0:00:00
5045,9151,04/02/2013 0:00:00
5046,1240,14/08/2013 0:00:00
5047,2458,26/05/2014 0:00:00
5048,2806,27/09/2011 0:00:00
5049,8840,28/12/2013 0:00:00
5050,12890,28/09/2011 0:00:00
5051,1764,04/06/2012 0:00:00
5052,7073,03/09/2013 0:00:00
5053,18872,01/11/2012 0:00:00
5054,4170,19/12/2013 0:00:00
5055,9593,14/10/2013 0:00:00
5056,11,04/05/2014 0:00:00
5057,5400,24/01/2014 0:00:00
5058,14207,06/08/2013 0:00:00
5059,4078,25/12/2012 0:00:00
5060,372,08/02/2014 0:00:00
5061,1293,17/08/2013 0:00:00
5062,6300,23/11/2011 0:00:00
5063,8664,11/12/2011 0:00:00
5064,1204,09/05/2014 0:00:00
5065,11513,10/12/2013 0:00:00
5066,7656,25/08/2013 0:00:00
5067,12902,09/06/2012 0:00:00
5068,5455,20/05/2014 0:00:00
5069,10075,22/08/2013 0:00:00
5070,3696,21/06/2011 0:00:00
5071,6135,02/01/2014 0:00:00
5072,5364,19/01/2012 0:00:00
5073,2849,19/01/2014 0:00:00
5074,1704,19/08/2011 0:00:00
5075,2557,26/05/2014 0:00:00
5076,10837,03/01/2014 0:00:00
5077,13167,19/05/2014 0:00:00
5078,14305,15/05/2014 0:00:00
5079,18463,06/07/2013 0:00:00
5080,1746,28/10/2012 0:00:00
5081,17434,29/10/2013 0:00:00
5082,14509,05/03/2014 0:00:00
5083,5277,03/01/2014 0:00:00
5084,14053,13/06/2013 0:00:00
5085,5145,28/06/2012 0:00:00
5086,16929,06/09/2013 0:00:00
5087,17989,25/08/2013 0:00:00
5088,9821,06/02/2014 0:00:00
5089,8662,23/02/2014 0:00:00
5090,11577,29/10/2013 0:00:00
5091,5197,13/11/2011 0:00:00
5092,11514,17/12/2013 0:00:00
5093,17983,08/12/2012 0:00:00
5094,7026,04/04/2013 0:00:00
5095,17640,10/09/2013 0:00:00
5096,15426,08/02/2014 0:00:00
5097,3694,02/10/2013 0:00:00
5098,8731,18/05/2014 0:00:00
5099,14657,22/01/2014 0:00:00
5100,17064,12/08/2013 0:00:00
5101,18512,11/04/2014 0:00:00
5102,18508,09/12/2013 0:00:00
5103,11699,06/05/2014 0:00:00
5104,7827,30/08/2013 0:00:00
5105,16013,12/01/2014 0:00:00
5106,10577,04/07/2013 0:00:00
5107,16144,20/10/2013 0:00:00
5108,18142,18/07/2013 0:00:00
5109,3037,27/05/2014 0:00:00
5110,846,07/12/2012 0:00:00
5111,10691,13/09/2013 0:00:00
5112,6428,18/06/2013 0:00:00
5113,4635,17/09/2013 0:00:00
5114,6854,11/09/2011 0:00:00
5115,12445,30/10/2012 0:00:00
5116,19233,01/11/2013 0:00:00
5117,19090,14/06/2014 0:00:00
5118,4666,01/07/2013 0:00:00
5119,17360,16/03/2013 0:00:00
5120,9148,25/02/2014 0:00:00
5121,7504,06/05/2014 0:00:00
5122,9708,12/11/2011 0:00:00
5123,11715,17/05/2014 0:00:00
5124,2373,18/11/2013 0:00:00
5125,11002,23/05/2014 0:00:00
5126,15267,24/03/2013 0:00:00
5127,16186,21/07/2013 0:00:00
5128,6839,28/12/2012 0:00:00
5129,10599,30/12/2012 0:00:00
5130,14457,10/05/2014 0:00:00
5131,17179,02/11/2013 0:00:00
5132,10087,15/07/2013 0:00:00
5133,19129,17/01/2013 0:00:00
5134,3869,20/09/2013 0:00:00
5135,2448,11/02/2014 0:00:00
5136,12079,18/08/2013 0:00:00
5137,7786,23/09/2013 0:00:00
5138,4034,15/02/2013 0:00:00
5139,15654,05/01/2012 0:00:00
5140,4064,27/08/2013 0:00:00
5141,15108,15/01/2014 0:00:00
5142,13380,13/12/2013 0:00:00
5143,6807,07/02/2014 0:00:00
5144,9016,19/04/2014 0:00:00
5145,9534,21/09/2013 0:00:00
5146,10530,08/03/2014 0:00:00
5147,12261,06/01/2012 0:00:00
5148,17856,15/07/2013 0:00:00
5149,18545,17/03/2014 0:00:00
5150,18123,29/01/2014 0:00:00
5151,6357,18/07/2013 0:00:00
5152,17522,17/04/2014 0:00:00
5153,4839,05/11/2012 0:00:00
5154,8714,10/06/2013 0:00:00
5155,16907,08/11/2012 0:00:00
5156,18089,01/03/2014 0:00:00
5157,15474,29/07/2012 0:00:00
5158,125,01/05/2014 0:00:00
5159,6840,18/02/2014 0:00:00
5160,12035,09/04/2014 0:00:00
5161,5436,12/01/2014 0:00:00
5162,1032,29/07/2011 0:00:00
5163,8446,08/07/2013 0:00:00
5164,6682,23/03/2014 0:00:00
5165,6202,12/07/2013 0:00:00
5166,611,29/04/2014 0:00:00
5167,15893,17/06/2014 0:00:00
5168,14917,24/10/2013 0:00:00
5169,11753,28/05/2014 0:00:00
5170,18847,02/11/2013 0:00:00
5171,1945,31/07/2013 0:00:00
5172,12272,01/09/2013 0:00:00
5173,17278,17/12/2013 0:00:00
5174,10152,23/12/2013 0:00:00
5175,15660,20/10/2013 0:00:00
5176,7549,22/05/2014 0:00:00
5177,18366,19/04/2014 0:00:00
5178,15704,17/04/2014 0:00:00
5179,7883,15/07/2013 0:00:00
5180,7373,09/09/2012 0:00:00
5181,17539,07/01/2014 0:00:00
5182,13863,25/12/2011 0:00:00
5183,11236,16/03/2013 0:00:00
5184,5468,06/04/2014 0:00:00
5185,3116,19/12/2013 0:00:00
5186,252,15/12/2013 0:00:00
5187,15028,06/11/2013 0:00:00
5188,18940,12/08/2013 0:00:00
5189,13542,29/09/2013 0:00:00
5190,3679,12/02/2013 0:00:00
5191,15549,19/11/2013 0:00:00
5192,14361,10/08/2013 0:00:00
5193,4463,31/12/2013 0:00:00
5194,6429,28/01/2014 0:00:00
5195,7425,17/11/2013 0:00:00
5196,15131,08/05/2014 0:00:00
5197,11151,21/02/2014 0:00:00
5198,4986,22/01/2014 0:00:00
5199,10910,23/10/2013 0:00:00
5200,17708,19/03/2014 0:00:00
5201,7489,18/05/2014 0:00:00
5202,8630,30/07/2013 0:00:00
5203,16140,19/05/2014 0:00:00
5204,15678,11/01/2014 0:00:00
5205,7441,11/09/2012 0:00:00
5206,11649,12/05/2014 0:00:00
5207,1279,21/01/2014 0:00:00
5208,9057,08/10/2013 0:00:00
5209,9808,31/01/2014 0:00:00
5210,2807,04/04/2014 0:00:00
5211,17944,21/05/2014 0:00:00
5212,10966,12/11/2012 0:00:00
5213,6404,02/01/2012 0:00:00
5214,9577,12/12/2012 0:00:00
5215,15182,01/01/2014 0:00:00
5216,9614,14/02/2014 0:00:00
5217,16122,13/01/2013 0:00:00
5218,13691,03/04/2014 0:00:00
5219,18839,09/06/2014 0:00:00
5220,2691,18/03/2014 0:00:00
5221,15086,25/12/2013 0:00:00
5222,11418,19/03/2014 0:00:00
5223,16453,08/05/2014 0:00:00
5224,8180,28/11/2011 0:00:00
5225,7298,10/09/2013 0:00:00
5226,12994,13/12/2013 0:00:00
5227,10371,14/09/2013 0:00:00
5228,6294,20/08/2012 0:00:00
5229,13213,23/09/2013 0:00:00
5230,2047,08/02/2013 0:00:00
5231,6498,07/09/2011 0:00:00
5232,10105,27/12/2013 0:00:00
5233,1512,07/10/2013 0:00:00
5234,16436,26/10/2013 0:00:00
5235,17552,25/02/2014 0:00:00
5236,10227,22/04/2013 0:00:00
5237,12745,30/01/2013 0:00:00
5238,17601,27/11/2011 0:00:00
5239,17720,03/01/2013 0:00:00
5240,3268,01/05/2014 0:00:00
5241,15573,24/07/2013 0:00:00
5242,10982,02/11/2013 0:00:00
5243,6424,15/09/2013 0:00:00
5244,15467,31/07/2011 0:00:00
5245,18358,26/05/2014 0:00:00
5246,10340,15/04/2014 0:00:00
5247,9158,06/12/2013 0:00:00
5248,240,21/11/2013 0:00:00
5249,2326,24/09/2012 0:00:00
5250,15938,23/02/2014 0:00:00
5251,17946,19/05/2014 0:00:00
5252,7409,11/03/2014 0:00:00
5253,9223,21/09/2013 0:00:00
5254,6228,26/04/2014 0:00:00
5255,9801,08/01/2014 0:00:00
5256,16292,06/01/2014 0:00:00
5257,8365,25/05/2014 0:00:00
5258,1380,17/06/2013 0:00:00
5259,6514,14/01/2014 0:00:00
5260,13792,09/10/2013 0:00:00
5261,9304,20/10/2012 0:00:00
5262,9461,23/06/2013 0:00:00
5263,879,24/07/2013 0:00:00
5264,384,25/01/2014 0:00:00
5265,3202,24/05/2013 0:00:00
5266,5558,22/03/2014 0:00:00
5267,1411,17/07/2013 0:00:00
5268,1140,21/01/2013 0:00:00
5269,13634,20/09/2013 0:00:00
5270,7666,05/11/2012 0:00:00
5271,17534,16/01/2014 0:00:00
5272,17372,10/01/2014 0:00:00
5273,13373,03/07/2012 0:00:00
5274,1644,08/06/2014 0:00:00
5275,12692,12/08/2013 0:00:00
5276,12294,05/01/2014 0:00:00
5277,6906,02/05/2014 0:00:00
5278,10876,25/09/2013 0:00:00
5279,11423,10/05/2013 0:00:00
5280,18671,12/11/2013 0:00:00
5281,4874,13/12/2012 0:00:00
5282,9218,21/08/2013 0:00:00
5283,4882,06/04/2012 0:00:00
5284,7771,15/03/2014 0:00:00
5285,19096,24/02/2013 0:00:00
5286,13859,29/09/2011 0:00:00
5287,12990,07/04/2014 0:00:00
5288,5596,06/11/2013 0:00:00
5289,13856,30/01/2014 0:00:00
5290,14804,11/03/2014 0:00:00
5291,13609,07/10/2011 0:00:00
5292,13956,24/02/2014 0:00:00
5293,5797,19/04/2014 0:00:00
5294,15026,24/04/2012 0:00:00
5295,3483,03/11/2011 0:00:00
5296,13912,24/01/2012 0:00:00
5297,162,31/03/2014 0:00:00
5298,12987,22/03/2013 0:00:00
5299,12266,27/02/2014 0:00:00
5300,379,31/03/2014 0:00:00
5301,12414,15/07/2013 0:00:00
5302,8061,20/10/2013 0:00:00
5303,9601,30/08/2013 0:00:00
5304,4050,06/08/2011 0:00:00
5305,2377,14/05/2014 0:00:00
5306,11811,28/06/2013 0:00:00
5307,8307,03/04/2012 0:00:00
5308,14582,30/04/2014 0:00:00
5309,11516,27/10/2013 0:00:00
5310,15940,12/06/2013 0:00:00
5311,5853,16/04/2014 0:00:00
5312,5484,16/02/2014 0:00:00
5313,14567,01/12/2013 0:00:00
5314,17170,30/11/2012 0:00:00
5315,13,01/03/2014 0:00:00
5316,18010,02/04/2014 0:00:00
5317,15379,22/03/2014 0:00:00
5318,18760,01/04/2013 0:00:00
5319,4777,14/08/2013 0:00:00
5320,10368,16/08/2013 0:00:00
5321,18169,22/09/2013 0:00:00
5322,17300,15/08/2013 0:00:00
5323,829,11/07/2013 0:00:00
5324,12664,12/01/2014 0:00:00
5325,5504,23/05/2013 0:00:00
5326,3407,18/10/2011 0:00:00
5327,8312,23/04/2014 0:00:00
5328,10242,22/05/2013 0:00:00
5329,2216,04/02/2014 0:00:00
5330,3881,11/07/2012 0:00:00
5331,10523,07/05/2014 0:00:00
5332,19115,30/07/2013 0:00:00
5333,9385,06/10/2012 0:00:00
5334,1825,03/08/2011 0:00:00
5335,5599,12/02/2014 0:00:00
5336,8289,19/01/2014 0:00:00
5337,9313,30/08/2013 0:00:00
5338,17811,17/03/2014 0:00:00
5339,10604,20/07/2012 0:00:00
5340,9619,06/07/2013 0:00:00
5341,17448,04/09/2013 0:00:00
5342,1089,20/05/2014 0:00:00
5343,11597,05/05/2014 0:00:00
5344,17741,24/02/2013 0:00:00
5345,18818,24/03/2014 0:00:00
5346,705,06/12/2013 0:00:00
5347,3494,16/04/2014 0:00:00
5348,14581,19/09/2013 0:00:00
5349,10106,02/04/2012 0:00:00
5350,5240,17/04/2014 0:00:00
5351,18928,27/04/2014 0:00:00
5352,14016,30/10/2013 0:00:00
5353,13715,09/11/2011 0:00:00
5354,17855,12/03/2013 0:00:00
5355,270,01/08/2012 0:00:00
5356,6873,26/05/2014 0:00:00
5357,14321,14/04/2014 0:00:00
5358,18177,17/05/2013 0:00:00
5359,2861,21/10/2013 0:00:00
5360,4450,16/02/2013 0:00:00
5361,18414,06/09/2012 0:00:00
5362,1396,08/05/2014 0:00:00
5363,4872,24/05/2014 0:00:00
5364,8506,22/08/2012 0:00:00
5365,17093,15/06/2011 0:00:00
5366,13967,12/03/2014 0:00:00
5367,1920,05/09/2013 0:00:00
5368,8218,05/03/2013 0:00:00
5369,14446,03/07/2011 0:00:00
5370,5965,30/09/2013 0:00:00
5371,9327,13/05/2014 0:00:00
5372,2521,20/09/2012 0:00:00
5373,10129,31/01/2012 0:00:00
5374,18658,19/11/2011 0:00:00
5375,3794,06/12/2013 0:00:00
5376,5595,21/08/2013 0:00:00
5377,8021,28/09/2011 0:00:00
5378,6392,30/10/2013 0:00:00
5379,6520,28/03/2013 0:00:00
5380,17250,20/03/2014 0:00:00
5381,7566,10/02/2013 0:00:00
5382,9228,30/04/2014 0:00:00
5383,13195,24/01/2014 0:00:00
5384,5921,23/04/2012 0:00:00
5385,6936,13/07/2012 0:00:00
5386,4730,10/05/2014 0:00:00
5387,241,16/06/2014 0:00:00
5388,3387,09/10/2012 0:00:00
5389,3743,24/02/2014 0:00:00
5390,9008,16/03/2013 0:00:00
5391,1325,18/10/2013 0:00:00
5392,4447,15/10/2013 0:00:00
5393,18264,29/04/2014 0:00:00
5394,13593,14/05/2013 0:00:00
5395,17908,11/09/2013 0:00:00
5396,11752,24/12/2013 0:00:00
5397,1230,17/02/2014 0:00:00
5398,1538,24/07/2013 0:00:00
5399,3782,03/09/2011 0:00:00
5400,10501,07/03/2013 0:00:00
5401,15627,04/03/2014 0:00:00
5402,7323,08/06/2012 0:00:00
5403,10225,19/06/2012 0:00:00
5404,2407,05/11/2013 0:00:00
5405,7990,01/09/2012 0:00:00
5406,7863,16/01/2014 0:00:00
5407,982,30/03/2014 0:00:00
5408,5385,06/06/2013 0:00:00
5409,6169,10/07/2013 0:00:00
5410,15877,01/07/2013 0:00:00
5411,12728,04/03/2014 0:00:00
5412,17498,04/09/2013 0:00:00
5413,13725,29/03/2014 0:00:00
5414,7866,26/05/2014 0:00:00
5415,11676,04/02/2013 0:00:00
5416,9003,07/01/2013 0:00:00
5417,9569,24/11/2012 0:00:00
5418,10814,11/01/2014 0:00:00
5419,10643,18/03/2014 0:00:00
5420,11680,22/11/2013 0:00:00
5421,1404,05/05/2014 0:00:00
5422,14738,29/04/2014 0:00:00
5423,7981,09/07/2013 0:00:00
5424,4379,18/12/2013 0:00:00
5425,6004,02/07/2013 0:00:00
5426,7239,18/05/2014 0:00:00
5427,12138,01/01/2014 0:00:00
5428,15097,03/08/2013 0:00:00
5429,18558,14/11/2012 0:00:00
5430,13212,11/12/2013 0:00:00
5431,17653,05/02/2013 0:00:00
5432,11312,13/10/2011 0:00:00
5433,12965,19/07/2013 0:00:00
5434,1247,15/10/2013 0:00:00
5435,7277,23/09/2013 0:00:00
5436,17141,04/01/2014 0:00:00
5437,3087,10/03/2013 0:00:00
5438,20,17/12/2013 0:00:00
5439,15337,25/09/2013 0:00:00
